[Wed Jul  9 02:40:41 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:34 2025] SpecialKeyboard: key=DownArrow, x=815, y=477
[Wed Jul  9 02:41:35 2025] Keyboard: key=x, x=815, y=477
[Wed Jul  9 02:41:35 2025] Keyboard: key=s, x=815, y=477
[Wed Jul  9 02:41:36 2025] Keyboard: key=s, x=815, y=477
[Wed Jul  9 02:41:36 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:36 2025] Keyboard: key=z, x=815, y=477
[Wed Jul  9 02:41:36 2025] Keyboard: key=x, x=815, y=477
[Wed Jul  9 02:41:36 2025] Keyboard: key=z, x=815, y=477
[Wed Jul  9 02:41:37 2025] Keyboard: key=z, x=815, y=477
[Wed Jul  9 02:41:37 2025] Keyboard: key=z, x=815, y=477
[Wed Jul  9 02:41:37 2025] Keyboard: key=z, x=815, y=477
[Wed Jul  9 02:41:38 2025] Keyboard: key=z, x=815, y=477
[Wed Jul  9 02:41:38 2025] Keyboard: key=z, x=815, y=477
[Wed Jul  9 02:41:38 2025] SpecialKeyboard: key=LeftArrow, x=815, y=477
[Wed Jul  9 02:41:38 2025] SpecialKeyboard: key=LeftArrow, x=815, y=477
[Wed Jul  9 02:41:38 2025] SpecialKeyboard: key=RightArrow, x=815, y=477
[Wed Jul  9 02:41:39 2025] SpecialKeyboard: key=RightArrow, x=815, y=477
[Wed Jul  9 02:41:39 2025] SpecialKeyboard: key=RightArrow, x=815, y=477
[Wed Jul  9 02:41:39 2025] SpecialKeyboard: key=RightArrow, x=815, y=477
[Wed Jul  9 02:41:39 2025] SpecialKeyboard: key=RightArrow, x=815, y=477
[Wed Jul  9 02:41:39 2025] SpecialKeyboard: key=RightArrow, x=815, y=477
[Wed Jul  9 02:41:39 2025] SpecialKeyboard: key=RightArrow, x=815, y=477
[Wed Jul  9 02:41:39 2025] SpecialKeyboard: key=RightArrow, x=815, y=477
[Wed Jul  9 02:41:39 2025] SpecialKeyboard: key=UpArrow, x=815, y=477
[Wed Jul  9 02:41:40 2025] Keyboard: key=z, x=815, y=477
[Wed Jul  9 02:41:40 2025] Keyboard: key=z, x=815, y=477
[Wed Jul  9 02:41:41 2025] SpecialKeyboard: key=LeftArrow, x=815, y=477
[Wed Jul  9 02:41:41 2025] SpecialKeyboard: key=RightArrow, x=815, y=477
[Wed Jul  9 02:41:41 2025] SpecialKeyboard: key=LeftArrow, x=815, y=477
[Wed Jul  9 02:41:42 2025] SpecialKeyboard: key=RightArrow, x=815, y=477
[Wed Jul  9 02:41:42 2025] SpecialKeyboard: key=RightArrow, x=815, y=477
[Wed Jul  9 02:41:42 2025] SpecialKeyboard: key=RightArrow, x=815, y=477
[Wed Jul  9 02:41:42 2025] SpecialKeyboard: key=RightArrow, x=815, y=477
[Wed Jul  9 02:41:42 2025] SpecialKeyboard: key=RightArrow, x=815, y=477
[Wed Jul  9 02:41:42 2025] SpecialKeyboard: key=RightArrow, x=815, y=477
[Wed Jul  9 02:41:42 2025] SpecialKeyboard: key=RightArrow, x=815, y=477
[Wed Jul  9 02:41:42 2025] SpecialKeyboard: key=RightArrow, x=815, y=477
[Wed Jul  9 02:41:42 2025] SpecialKeyboard: key=RightArrow, x=815, y=477
[Wed Jul  9 02:41:43 2025] SpecialKeyboard: key=RightArrow, x=815, y=477
[Wed Jul  9 02:41:43 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:44 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:44 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:46 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:46 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:46 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:47 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:47 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:47 2025] Keyboard: key=s, x=815, y=477
[Wed Jul  9 02:41:48 2025] Keyboard: key=s, x=815, y=477
[Wed Jul  9 02:41:48 2025] Keyboard: key=q, x=815, y=477
[Wed Jul  9 02:41:49 2025] Keyboard: key=q, x=815, y=477
[Wed Jul  9 02:41:49 2025] Keyboard: key=q, x=815, y=477
[Wed Jul  9 02:41:49 2025] Keyboard: key=q, x=815, y=477
[Wed Jul  9 02:41:49 2025] Keyboard: key=q, x=815, y=477
[Wed Jul  9 02:41:49 2025] Keyboard: key=q, x=815, y=477
[Wed Jul  9 02:41:49 2025] Keyboard: key=q, x=815, y=477
[Wed Jul  9 02:41:49 2025] Keyboard: key=q, x=815, y=477
[Wed Jul  9 02:41:49 2025] Keyboard: key=q, x=815, y=477
[Wed Jul  9 02:41:49 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:50 2025] Keyboard: key=a, x=815, y=477
[Wed Jul  9 02:41:51 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:51 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:51 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:51 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:51 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:51 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:51 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:51 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:51 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:51 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:51 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:51 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:51 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:51 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:52 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:53 2025] Keyboard: key=d, x=815, y=477
[Wed Jul  9 02:41:54 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:54 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:54 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:54 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:54 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:54 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:54 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:54 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:55 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:56 2025] Keyboard: key=w, x=815, y=477
[Wed Jul  9 02:41:57 2025] SpecialKeyboard: key=RightArrow, x=815, y=477
[Wed Jul  9 02:41:57 2025] SpecialKeyboard: key=DownArrow, x=815, y=477
[Wed Jul  9 02:41:58 2025] SpecialKeyboard: key=UpArrow, x=815, y=477
[Wed Jul  9 02:41:58 2025] SpecialKeyboard: key=UpArrow, x=815, y=477
[Wed Jul  9 02:41:58 2025] SpecialKeyboard: key=UpArrow, x=815, y=477
[Wed Jul  9 02:41:59 2025] SpecialKeyboard: key=UpArrow, x=815, y=477
[Wed Jul  9 02:41:59 2025] SpecialKeyboard: key=UpArrow, x=815, y=477
[Wed Jul  9 02:41:59 2025] SpecialKeyboard: key=UnknownSpecial, x=815, y=477
[Wed Jul  9 02:42:01 2025] SpecialKeyboard: key=UnknownSpecial, x=815, y=477
[Wed Jul  9 20:42:21 2025] SpecialKeyboard: key=RightArrow, x=783, y=295
[Wed Jul  9 20:42:21 2025] SpecialKeyboard: key=LeftArrow, x=783, y=295
[Wed Jul  9 20:42:21 2025] SpecialKeyboard: key=LeftArrow, x=783, y=295
[Wed Jul  9 20:42:22 2025] SpecialKeyboard: key=UpArrow, x=783, y=295
[Wed Jul  9 20:42:22 2025] SpecialKeyboard: key=UpArrow, x=783, y=295
[Wed Jul  9 20:42:22 2025] SpecialKeyboard: key=UpArrow, x=783, y=295
[Wed Jul  9 20:42:22 2025] SpecialKeyboard: key=DownArrow, x=783, y=295
[Wed Jul  9 20:42:23 2025] SpecialKeyboard: key=DownArrow, x=783, y=295
[Wed Jul  9 20:42:23 2025] SpecialKeyboard: key=DownArrow, x=783, y=295
[Wed Jul  9 20:42:23 2025] SpecialKeyboard: key=LeftArrow, x=783, y=295
[Wed Jul  9 20:42:23 2025] SpecialKeyboard: key=UpArrow, x=783, y=295
[Wed Jul  9 20:42:24 2025] SpecialKeyboard: key=UpArrow, x=783, y=295
[Wed Jul  9 20:42:24 2025] SpecialKeyboard: key=RightArrow, x=783, y=295
[Wed Jul  9 20:42:25 2025] SpecialKeyboard: key=DownArrow, x=783, y=295
[Wed Jul  9 20:42:25 2025] SpecialKeyboard: key=DownArrow, x=783, y=295
[Wed Jul  9 20:42:26 2025] SpecialKeyboard: key=LeftArrow, x=783, y=295
[Wed Jul  9 20:42:26 2025] SpecialKeyboard: key=LeftArrow, x=783, y=295
[Wed Jul  9 20:42:26 2025] SpecialKeyboard: key=RightArrow, x=783, y=295
[Wed Jul  9 20:42:27 2025] SpecialKeyboard: key=DownArrow, x=783, y=295
[Wed Jul  9 20:42:27 2025] SpecialKeyboard: key=DownArrow, x=783, y=295
[Wed Jul  9 20:42:27 2025] SpecialKeyboard: key=LeftArrow, x=783, y=295
[Wed Jul  9 20:42:28 2025] SpecialKeyboard: key=LeftArrow, x=783, y=295
[Wed Jul  9 20:42:28 2025] SpecialKeyboard: key=RightArrow, x=783, y=295
[Wed Jul  9 20:42:29 2025] SpecialKeyboard: key=RightArrow, x=783, y=295
[Wed Jul  9 20:42:29 2025] SpecialKeyboard: key=DownArrow, x=783, y=295
[Wed Jul  9 20:42:29 2025] SpecialKeyboard: key=DownArrow, x=783, y=295
[Wed Jul  9 20:42:30 2025] SpecialKeyboard: key=LeftArrow, x=783, y=295
[Wed Jul  9 20:42:30 2025] SpecialKeyboard: key=LeftArrow, x=783, y=295
[Wed Jul  9 20:42:30 2025] SpecialKeyboard: key=UpArrow, x=783, y=295
[Wed Jul  9 20:42:30 2025] SpecialKeyboard: key=UpArrow, x=783, y=295
[Wed Jul  9 20:42:31 2025] SpecialKeyboard: key=UpArrow, x=783, y=295
[Wed Jul  9 20:42:31 2025] SpecialKeyboard: key=UpArrow, x=783, y=295
[Wed Jul  9 20:42:31 2025] SpecialKeyboard: key=UpArrow, x=783, y=295
[Wed Jul  9 20:42:31 2025] SpecialKeyboard: key=DownArrow, x=783, y=295
[Wed Jul  9 20:42:32 2025] SpecialKeyboard: key=LeftArrow, x=783, y=295
[Wed Jul  9 20:42:32 2025] SpecialKeyboard: key=LeftArrow, x=783, y=295
[Wed Jul  9 20:42:32 2025] SpecialKeyboard: key=LeftArrow, x=783, y=295
[Wed Jul  9 20:42:33 2025] SpecialKeyboard: key=LeftArrow, x=783, y=295
[Wed Jul  9 20:42:33 2025] SpecialKeyboard: key=LeftArrow, x=783, y=295
[Wed Jul  9 20:42:33 2025] SpecialKeyboard: key=LeftArrow, x=783, y=295
[Wed Jul  9 20:42:55 2025] SpecialKeyboard: key=LeftArrow, x=783, y=295
[Wed Jul  9 20:42:56 2025] SpecialKeyboard: key=DownArrow, x=783, y=295
[Wed Jul  9 20:42:56 2025] SpecialKeyboard: key=DownArrow, x=783, y=295
[Wed Jul  9 20:42:56 2025] SpecialKeyboard: key=RightArrow, x=783, y=295
[Wed Jul  9 20:42:57 2025] SpecialKeyboard: key=RightArrow, x=783, y=295
[Wed Jul  9 20:42:57 2025] SpecialKeyboard: key=RightArrow, x=783, y=295
[Wed Jul  9 20:42:57 2025] SpecialKeyboard: key=RightArrow, x=783, y=295
[Wed Jul  9 20:42:58 2025] SpecialKeyboard: key=DownArrow, x=783, y=295
[Wed Jul  9 20:42:58 2025] SpecialKeyboard: key=LeftArrow, x=783, y=295
[Wed Jul  9 20:42:59 2025] SpecialKeyboard: key=LeftArrow, x=783, y=295
[Wed Jul  9 20:42:59 2025] SpecialKeyboard: key=UpArrow, x=783, y=295
[Wed Jul  9 20:42:59 2025] SpecialKeyboard: key=UpArrow, x=783, y=295
[Wed Jul  9 20:42:59 2025] SpecialKeyboard: key=UpArrow, x=783, y=295
[Wed Jul  9 20:43:00 2025] SpecialKeyboard: key=UpArrow, x=783, y=295
[Wed Jul  9 20:43:00 2025] SpecialKeyboard: key=UnknownSpecial, x=783, y=295
[Wed Jul  9 20:43:00 2025] SpecialKeyboard: key=UnknownSpecial, x=783, y=295
[Wed Jul  9 20:43:01 2025] Keyboard: key=, x=783, y=295
[Wed Jul  9 20:48:13 2025] SpecialKeyboard: key=LeftArrow, x=1110, y=1146
[Wed Jul  9 20:48:15 2025] Keyboard: key=d, x=1110, y=1146
[Wed Jul  9 20:48:15 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:16 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
[Wed Jul  9 20:48:17 2025] Keyboard: key=a, x=1110, y=1146
